"tcga_id","Total_number_SNVs","Number_of_clusters","Number_of_clonal_SNVs","Number_of_subclonal_SNVs","Total_number_SNVs_CDS","Number_subclonal_SNVs_CDS","Subclonal_fraction","sML","cancer_type"
"TCGA-A4-8311",66,5,33,33,49,21,0.5,0.428571429,"KIRP"
"TCGA-A4-8312",18,5,3,15,16,14,0.833333333,0.875,"KIRP"
"TCGA-A4-8515",59,4,42,17,54,15,0.288135593,0.277777778,"KIRP"
"TCGA-A4-8517",97,5,34,63,84,56,0.649484536,0.666666667,"KIRP"
"TCGA-A4-8630",62,1,62,0,51,0,0,0,"KIRP"
"TCGA-A4-A4ZT",62,4,14,48,52,41,0.774193548,0.788461538,"KIRP"
"TCGA-A4-A5XZ",80,3,66,14,66,12,0.175,0.181818182,"KIRP"
"TCGA-A4-A5Y0",72,2,68,4,60,4,0.055555556,0.066666667,"KIRP"
"TCGA-A4-A772",59,5,13,46,49,39,0.779661017,0.795918367,"KIRP"
"TCGA-AL-3466",40,3,15,25,33,20,0.625,0.606060606,"KIRP"
"TCGA-AL-3467",19,3,7,12,16,10,0.631578947,0.625,"KIRP"
"TCGA-AL-3468",95,3,67,28,88,27,0.294736842,0.306818182,"KIRP"
"TCGA-AL-3472",54,3,47,7,50,7,0.12962963,0.14,"KIRP"
